rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited
1,1900,1124504.4877066321,eez,Cocos Islands,CCK,NA,NA
1,1901,1113991.482784367,eez,Cocos Islands,CCK,NA,NA
1,1902,1113087.8674375056,eez,Cocos Islands,CCK,NA,NA
1,1903,1029065.1413836791,eez,Cocos Islands,CCK,NA,NA
1,1904,1002909.3206993431,eez,Cocos Islands,CCK,NA,NA
1,1905,1002279.6630777664,eez,Cocos Islands,CCK,NA,NA
1,1906,1007049.7019740259,eez,Cocos Islands,CCK,NA,NA
1,1907,1049153.851223353,eez,Cocos Islands,CCK,NA,NA
1,1908,1043143.931340216,eez,Cocos Islands,CCK,NA,NA
1,1909,1046009.5606164573,eez,Cocos Islands,CCK,NA,NA
1,1910,1028833.5092072065,eez,Cocos Islands,CCK,NA,NA
1,1911,1018155.550193838,eez,Cocos Islands,CCK,NA,NA
1,1912,1063537.3626799358,eez,Cocos Islands,CCK,NA,NA
1,1913,1051592.310712681,eez,Cocos Islands,CCK,NA,NA
1,1914,1045850.5439905208,eez,Cocos Islands,CCK,NA,NA
1,1915,1061193.1282685548,eez,Cocos Islands,CCK,NA,NA
1,1916,1137097.1083845329,eez,Cocos Islands,CCK,NA,NA
1,1917,1153123.8435115106,eez,Cocos Islands,CCK,NA,NA
1,1918,1155955.6683645262,eez,Cocos Islands,CCK,NA,NA
1,1919,1170340.5847046615,eez,Cocos Islands,CCK,NA,NA
1,1920,1123896.7475971929,eez,Cocos Islands,CCK,NA,NA
1,1921,1113406.2907074,eez,Cocos Islands,CCK,NA,NA
1,1922,1112524.1166021419,eez,Cocos Islands,CCK,NA,NA
1,1923,1028522.9536940083,eez,Cocos Islands,CCK,NA,NA
1,1924,1002387.0590002435,eez,Cocos Islands,CCK,NA,NA
1,1925,1001775.991483188,eez,Cocos Islands,CCK,NA,NA
1,1926,1006564.3088222751,eez,Cocos Islands,CCK,NA,NA
1,1927,1048686.0489353617,eez,Cocos Islands,CCK,NA,NA
1,1928,1042693.0939471131,eez,Cocos Islands,CCK,NA,NA
1,1929,1045575.0846370835,eez,Cocos Islands,CCK,NA,NA
1,1930,1028414.9802810153,eez,Cocos Islands,CCK,NA,NA
1,1931,1017751.0139770712,eez,Cocos Islands,CCK,NA,NA
1,1932,1063145.8903486927,eez,Cocos Islands,CCK,NA,NA
1,1933,1051213.0472733562,eez,Cocos Islands,CCK,NA,NA
1,1934,1045483.4445263995,eez,Cocos Islands,CCK,NA,NA
1,1935,1060837.4159230946,eez,Cocos Islands,CCK,NA,NA
1,1936,1136752.451739824,eez,Cocos Islands,CCK,NA,NA
1,1937,1152788.0923535924,eez,Cocos Islands,CCK,NA,NA
1,1938,1155626.7356428788,eez,Cocos Islands,CCK,NA,NA
1,1939,1170018.7513632826,eez,Cocos Islands,CCK,NA,NA
1,1940,1123580.6825426437,eez,Cocos Islands,CCK,NA,NA
1,1941,1113096.395215826,eez,Cocos Islands,CCK,NA,NA
1,1942,1112217.694424966,eez,Cocos Islands,CCK,NA,NA
1,1943,1028221.6523424886,eez,Cocos Islands,CCK,NA,NA
1,1944,1002089.8333104397,eez,Cocos Islands,CCK,NA,NA
1,1945,1001480.0936690762,eez,Cocos Islands,CCK,NA,NA
1,1946,1006267.8978808838,eez,Cocos Islands,CCK,NA,NA
1,1947,1048385.4905737793,eez,Cocos Islands,CCK,NA,NA
1,1948,1042384.4522419174,eez,Cocos Islands,CCK,NA,NA
1,1949,1045258.3918036153,eez,Cocos Islands,CCK,NA,NA
1,1950,1028088.7879901725,eez,Cocos Islands,CCK,NA,NA
1,1951,1017418.1906778059,eez,Cocos Islands,CCK,NA,NA
1,1952,1062800.6726856283,eez,Cocos Islands,CCK,NA,NA
1,1953,1050843.768605322,eez,Cocos Islands,CCK,NA,NA
1,1954,1045100.0402245518,eez,Cocos Islands,CCK,NA,NA
1,1955,1060440.8796308602,eez,Cocos Islands,CCK,NA,NA
1,1956,1136329.892409722,eez,Cocos Islands,CCK,NA,NA
1,1957,1152331.7989654348,eez,Cocos Islands,CCK,NA,NA
1,1958,1155143.1041818783,eez,Cocos Islands,CCK,NA,NA
1,1959,1169512.4165160623,eez,Cocos Islands,CCK,NA,NA
1,1960,1123049.4370449537,eez,Cocos Islands,CCK,NA,NA
1,1961,1108607.3617400948,eez,Cocos Islands,CCK,NA,NA
1,1962,1095588.5743057055,eez,Cocos Islands,CCK,NA,NA
1,1963,1012261.8488254888,eez,Cocos Islands,CCK,NA,NA
1,1964,996787.4105837274,eez,Cocos Islands,CCK,NA,NA
1,1965,990605.6628039276,eez,Cocos Islands,CCK,NA,NA
1,1966,999482.2248345116,eez,Cocos Islands,CCK,NA,NA
1,1967,1047010.4654035898,eez,Cocos Islands,CCK,NA,NA
1,1968,1037067.4277823253,eez,Cocos Islands,CCK,NA,NA
1,1969,1035631.6074647929,eez,Cocos Islands,CCK,NA,NA
1,1970,1025174.1263740176,eez,Cocos Islands,CCK,NA,NA
1,1971,1012615.152158108,eez,Cocos Islands,CCK,NA,NA
1,1972,1049765.3637625906,eez,Cocos Islands,CCK,NA,NA
1,1973,1045971.8756117114,eez,Cocos Islands,CCK,NA,NA
1,1974,1045292.4071778858,eez,Cocos Islands,CCK,NA,NA
1,1975,1059217.1640493933,eez,Cocos Islands,CCK,NA,NA
1,1976,1123030.3807118824,eez,Cocos Islands,CCK,NA,NA
1,1977,1139899.8384595627,eez,Cocos Islands,CCK,NA,NA
1,1978,1161015.5935895809,eez,Cocos Islands,CCK,NA,NA
1,1979,1158988.8485851234,eez,Cocos Islands,CCK,NA,NA
1,1980,1114579.94654893,eez,Cocos Islands,CCK,NA,NA
1,1981,1073115.353834373,eez,Cocos Islands,CCK,NA,NA
1,1982,1110939.4479259148,eez,Cocos Islands,CCK,NA,NA
1,1983,1106091.7631505642,eez,Cocos Islands,CCK,NA,NA
1,1984,1069884.8685713732,eez,Cocos Islands,CCK,NA,NA
1,1985,1034405.4192945926,eez,Cocos Islands,CCK,NA,NA
1,1986,1043290.0117118573,eez,Cocos Islands,CCK,NA,NA
1,1987,1043513.3720134333,eez,Cocos Islands,CCK,NA,NA
1,1988,1034226.91695571,eez,Cocos Islands,CCK,NA,NA
1,1989,1006075.8995052682,eez,Cocos Islands,CCK,NA,NA
1,1990,1002253.1235331642,eez,Cocos Islands,CCK,NA,NA
1,1991,1052131.138573131,eez,Cocos Islands,CCK,NA,NA
1,1992,1073559.455923176,eez,Cocos Islands,CCK,NA,NA
1,1993,1076042.669244355,eez,Cocos Islands,CCK,NA,NA
1,1994,1152506.264774314,eez,Cocos Islands,CCK,NA,NA
1,1995,1155166.4676637026,eez,Cocos Islands,CCK,NA,NA
1,1996,1050563.95072484,eez,Cocos Islands,CCK,NA,NA
1,1997,1050488.8477637395,eez,Cocos Islands,CCK,NA,NA
1,1998,1071416.9529728382,eez,Cocos Islands,CCK,NA,NA
1,1999,1081116.6943824678,eez,Cocos Islands,CCK,NA,NA
1,2000,1051673.696549818,eez,Cocos Islands,CCK,NA,NA
1,2001,1032640.3287115665,eez,Cocos Islands,CCK,NA,NA
1,2002,1040784.3707084344,eez,Cocos Islands,CCK,NA,NA
1,2003,1067938.042029673,eez,Cocos Islands,CCK,NA,NA
1,2004,1063693.340253473,eez,Cocos Islands,CCK,NA,NA
1,2005,1054074.3759524303,eez,Cocos Islands,CCK,NA,NA
1,2006,1093311.661453717,eez,Cocos Islands,CCK,NA,NA
1,2007,1180492.6532557537,eez,Cocos Islands,CCK,NA,NA
1,2008,1172217.9953734293,eez,Cocos Islands,CCK,NA,NA
1,2009,1127833.2472315736,eez,Cocos Islands,CCK,NA,NA
1,2010,1033742.7355799851,eez,Cocos Islands,CCK,NA,NA
2,1900,830974.6512030783,eez,Christmas Island,CXR,NA,NA
2,1901,825639.9553910955,eez,Christmas Island,CXR,NA,NA
2,1902,825911.8740413006,eez,Christmas Island,CXR,NA,NA
2,1903,790325.0068850322,eez,Christmas Island,CXR,NA,NA
2,1904,772508.0225089379,eez,Christmas Island,CXR,NA,NA
2,1905,798741.9440397614,eez,Christmas Island,CXR,NA,NA
2,1906,794420.8115355112,eez,Christmas Island,CXR,NA,NA
2,1907,802071.1864196084,eez,Christmas Island,CXR,NA,NA
2,1908,792141.2787323713,eez,Christmas Island,CXR,NA,NA
2,1909,805914.4590097622,eez,Christmas Island,CXR,NA,NA
2,1910,805880.1057498348,eez,Christmas Island,CXR,NA,NA
2,1911,794852.2740749158,eez,Christmas Island,CXR,NA,NA
2,1912,838941.8144065884,eez,Christmas Island,CXR,NA,NA
2,1913,801326.3974311935,eez,Christmas Island,CXR,NA,NA
2,1914,800870.5436562967,eez,Christmas Island,CXR,NA,NA
2,1915,788940.4274004141,eez,Christmas Island,CXR,NA,NA
2,1916,850587.7485790184,eez,Christmas Island,CXR,NA,NA
2,1917,885511.1752853183,eez,Christmas Island,CXR,NA,NA
2,1918,865457.6810321168,eez,Christmas Island,CXR,NA,NA
2,1919,858676.9891422093,eez,Christmas Island,CXR,NA,NA
2,1920,830517.1703803285,eez,Christmas Island,CXR,NA,NA
2,1921,825199.4421297078,eez,Christmas Island,CXR,NA,NA
2,1922,825487.3515106782,eez,Christmas Island,CXR,NA,NA
2,1923,789916.6511489357,eez,Christmas Island,CXR,NA,NA
2,1924,772115.0213899652,eez,Christmas Island,CXR,NA,NA
2,1925,798363.543306427,eez,Christmas Island,CXR,NA,NA
2,1926,794055.7682741387,eez,Christmas Island,CXR,NA,NA
2,1927,801718.8095910063,eez,Christmas Island,CXR,NA,NA
2,1928,791801.5345803378,eez,Christmas Island,CXR,NA,NA
2,1929,805586.7287656039,eez,Christmas Island,CXR,NA,NA
2,1930,805563.603656306,eez,Christmas Island,CXR,NA,NA
2,1931,794546.7144073873,eez,Christmas Island,CXR,NA,NA
2,1932,838646.2327081815,eez,Christmas Island,CXR,NA,NA
2,1933,801040.2911133546,eez,Christmas Island,CXR,NA,NA
2,1934,800593.8483797603,eez,Christmas Island,CXR,NA,NA
2,1935,788672.3062985546,eez,Christmas Island,CXR,NA,NA
2,1936,850326.9602381486,eez,Christmas Island,CXR,NA,NA
2,1937,885256.0343398126,eez,Christmas Island,CXR,NA,NA
2,1938,865207.7808655896,eez,Christmas Island,CXR,NA,NA
2,1939,858432.6596601137,eez,Christmas Island,CXR,NA,NA
2,1940,830277.7108300969,eez,Christmas Island,CXR,NA,NA
2,1941,824964.0437775168,eez,Christmas Island,CXR,NA,NA
2,1942,825254.0849702853,eez,Christmas Island,CXR,NA,NA
2,1943,789686.2268668878,eez,Christmas Island,CXR,NA,NA
2,1944,771886.196019818,eez,Christmas Island,CXR,NA,NA
2,1945,798134.7615533118,eez,Christmas Island,CXR,NA,NA
2,1946,793823.595482572,eez,Christmas Island,CXR,NA,NA
2,1947,801481.8103132799,eez,Christmas Island,CXR,NA,NA
2,1948,791557.0420495947,eez,Christmas Island,CXR,NA,NA
2,1949,805334.4978250685,eez,Christmas Island,CXR,NA,NA
2,1950,805299.6378089734,eez,Christmas Island,CXR,NA,NA
2,1951,794274.5268864656,eez,Christmas Island,CXR,NA,NA
2,1952,838360.4657712495,eez,Christmas Island,CXR,NA,NA
2,1953,800734.3241959099,eez,Christmas Island,CXR,NA,NA
2,1954,800278.0521191668,eez,Christmas Island,CXR,NA,NA
2,1955,788345.6209741314,eez,Christmas Island,CXR,NA,NA
2,1956,849981.8640024418,eez,Christmas Island,CXR,NA,NA
2,1957,884879.1211945137,eez,Christmas Island,CXR,NA,NA
2,1958,864805.1609802488,eez,Christmas Island,CXR,NA,NA
2,1959,858014.6755088061,eez,Christmas Island,CXR,NA,NA
2,1960,829843.1691205665,eez,Christmas Island,CXR,NA,NA
2,1961,821473.5237920329,eez,Christmas Island,CXR,NA,NA
2,1962,827605.7991142236,eez,Christmas Island,CXR,NA,NA
2,1963,780802.0950331985,eez,Christmas Island,CXR,NA,NA
2,1964,774748.843604774,eez,Christmas Island,CXR,NA,NA
2,1965,802554.9565094882,eez,Christmas Island,CXR,NA,NA
2,1966,796922.9960004913,eez,Christmas Island,CXR,NA,NA
2,1967,811430.6353860967,eez,Christmas Island,CXR,NA,NA
2,1968,791038.8644603756,eez,Christmas Island,CXR,NA,NA
2,1969,804417.5048662153,eez,Christmas Island,CXR,NA,NA
2,1970,800051.1737925843,eez,Christmas Island,CXR,NA,NA
2,1971,784635.8192126125,eez,Christmas Island,CXR,NA,NA
2,1972,827356.5361734012,eez,Christmas Island,CXR,NA,NA
2,1973,794351.6122355417,eez,Christmas Island,CXR,NA,NA
2,1974,786195.8018517214,eez,Christmas Island,CXR,NA,NA
2,1975,779713.2867471552,eez,Christmas Island,CXR,NA,NA
2,1976,850472.609179031,eez,Christmas Island,CXR,NA,NA
2,1977,892470.139441666,eez,Christmas Island,CXR,NA,NA
2,1978,869767.8617623297,eez,Christmas Island,CXR,NA,NA
2,1979,859369.876949168,eez,Christmas Island,CXR,NA,NA
2,1980,828881.2786652144,eez,Christmas Island,CXR,NA,NA
2,1981,820668.7676922127,eez,Christmas Island,CXR,NA,NA
2,1982,868707.8417359457,eez,Christmas Island,CXR,NA,NA
2,1983,862985.2862715204,eez,Christmas Island,CXR,NA,NA
2,1984,818213.7522785149,eez,Christmas Island,CXR,NA,NA
2,1985,802061.5257162892,eez,Christmas Island,CXR,NA,NA
2,1986,808196.6530383225,eez,Christmas Island,CXR,NA,NA
2,1987,830856.6342129569,eez,Christmas Island,CXR,NA,NA
2,1988,792505.6504405206,eez,Christmas Island,CXR,NA,NA
2,1989,767847.9544548509,eez,Christmas Island,CXR,NA,NA
2,1990,779189.7958340064,eez,Christmas Island,CXR,NA,NA
2,1991,821713.2976105704,eez,Christmas Island,CXR,NA,NA
2,1992,813681.001601337,eez,Christmas Island,CXR,NA,NA
2,1993,828226.3883472801,eez,Christmas Island,CXR,NA,NA
2,1994,879496.3229284836,eez,Christmas Island,CXR,NA,NA
2,1995,863627.3313127707,eez,Christmas Island,CXR,NA,NA
2,1996,810069.0392185433,eez,Christmas Island,CXR,NA,NA
2,1997,828448.8576616022,eez,Christmas Island,CXR,NA,NA
2,1998,830050.9717133383,eez,Christmas Island,CXR,NA,NA
2,1999,752264.7099978831,eez,Christmas Island,CXR,NA,NA
2,2000,751645.2041099719,eez,Christmas Island,CXR,NA,NA
